id,text,predicted_class,predicted_confidence
214668,Uganda Cash Consortium  UCC - Address the immediate basic needs and increase the resilience and protection environment through a people-centred approach and comprehensive basic needs approach for refugees in Uganda Refugee Settlements (part of ECHO/-HF/BUD/2019/91012),Full,0.9534953
214865,IDP's and host communities - prevention of the spread of COVID abd reduce covid-related vulnerabilities of displaced communities. Cash-based trasnfers during lean season.,Partial,0.24853134
214898,Enhancing quality social protection services to at-risk refugees in Turkey through community-driven specialized interventions and strengthening local capacities (ECHO/TUR/BUD/2020/91002),Partial,0.20859377
215012,"Multisectoral humanitarian assistance via cash and in kind in the sectors of food security, water, sanitation and hygiene and humanitarian protection in the form of legal assistance for people in need in the states of Táchira, Zulia and Bolívar",Partial,0.08848495
215200,"Liberia/COVID19 - Water, Sanitation and Hygiene,Multipurpose Cash Assistance
 (USAID/OFDA)",Partial,0.205264
215224,"Peru/COVID19 -Health,Multipurpose Cash Assistance,Protection (USAID/OFDA)",Partial,0.23928773
215227,"Sierra Leone/COVID19 -Water, Sanitation and Hygiene,Multipurpose Cash Assistance
 (USAID/OFDA)",Partial,0.15801494
215231,"Syria/COVID19-Water, Sanitation and Hygiene,Multipurpose Cash Assistance (USAID/OFDA)",Partial,0.21115904
215313,Social Protection,Full,0.9044839
215341,"Covid-19-HH for Malian refugees, internally displaced persons and host communities in Tahoua, in the areas of CASH, WASH and food security and Covid-19 prevention activities",Partial,0.07173736
215342,"Food aid and improved access to shelter, drinking water and sanitation through cash-transfer measures for internally displaced persons, returnees and host communities in the province of Herat in relation to the COVID-19 pandemic",Partial,0.10072739
215377,Promoting Employment and Social Protection under the Comprehensive Refugee Response Framework in Central America and Mexico (2020 portion of multiyear),Partial,0.3630301
215516,"Multipurpose Cash Assistance,Shelter and Settlements,Risk Management Policy and Practice ( USAID/OFDA)",Partial,0.032799922
215518,"Health,Water, Sanitation and Hygiene,Multipurpose 
 Cash Assistance,Protection,Agriculture and Food Security ( USAID/OFDA)",Partial,0.011719687
215528,"Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Protection,Shelter and Settlements,Risk Management Policy and Practice( USAID/OFDA).
Shan - $480,000
Rakhine - $720,000",Partial,0.015932776
215585,"Régions du Centre-Nord, de l'Est, du Nord, du Sahel et de la Boucle du MouhounVivres et/ou espèces monétaires; soutien nutritionnel à 20 700 femmes enceintes et allaitantes ayant un enfant de moins de deux ansTraitement de la malnutrition aiguë modérée de FEFA",Partial,0.22671182
215586,Régions de Dori et DjiboFourniture d'une ration mensuelle par personne pour les déplacés internes (ou cash si possibilité d'acheter des aliments sur place) et une ration tous les 3 mois par famille pour les populations hôtes,Partial,0.3084646
215796,"Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Shelter and Settlements
 ( USAID/OFDA)",Partial,0.0120499125
215820,Assistance monétaire et soutien à la résilience aux communautés touchées par les inondations dans le sud du pays,Partial,0.07029808
215821,Assistance monétaire et soutien à la résilience aux communautés touchées par les inondations dans le sud du pays,Partial,0.07029808
215830,Assistance alimentaire d'urgence. Cash assistance for food to Palestine Refugees from Syria (PRS) residing in Jordan (continuation of PQ19S12),Full,0.91589886
215965,"The overall purpose of this thematic component is to further strengthen all NRC country teams' ability to use gender-sensitive Cash and Voucher Assistance impact fully, and every time they are appropriate.  (QZA-20/0048-37)",Full,0.888955
216135,Mitigating the Impact of COVID-19 on the food security of urban households in low-income areas through emergency cash assistance (ECHO/-SF/EDF/2020/01001),Full,0.9725078
216136,Emergency cash assistance and improved livelihoods for refugees in Malawi (part of ECHO/-SF/EDF/2020/01004),Full,0.9239188
216137,Emergency cash assistance and improved livelihoods for refugees in Malawi (part of ECHO/-SF/EDF/2020/01004),Full,0.9239188
216207,"Emergency aid for vulnerable internally displaced persons and host communities through cash transfer, securing livelihoods and WASH activities in South-Central Somalia and Mandera",Partial,0.07429814
216208,"Emergency aid for vulnerable internally displaced persons and host communities through cash transfer, securing livelihoods and WASH activities in South-Central Somalia and Mandera",Partial,0.07429814
216218,"Improving access to health, nutrition, WASH (Water, Sanitation, Hygiene), education, child protection and cash benefits for vulnerable children and their families in Somalia (program-based project funding).",Partial,0.028602108
216224,Multi-purpose cash assistance for refugees and asylum-seekers in Egypt,Full,0.9924637
216322,Covid-19-Integrated humanitarian aid - in tangible and cash - and disaster risk reduction for those affected by climate-related crises in the Awdal region,Partial,0.1221853
216428,"Improve social protection and resilience amongst targeted refugee and vulnerable Jordanian populations. Multi year 2020-2021-2022,  2020 portion, total amount CHF 700,000 (7F-10006.02)",Full,0.55994505
216491,Cash assistance for food to poor families in light of COVID19,Full,0.9917005
216492,Unconditional cash transfers and cash-for-work programme for improved food security in light of COVID19,Full,0.882515
216549,"South Sudan, WVI: Building Resilience through Asset Creation and Enhancement (Brace) II cash transfer assistance in Aweil North, Gogrial. West and Magwi Country. Multi year 2020-2021-2022. 2020 portion, total amount CHF 580,000     (7F-10528.01.01)",Full,0.6937876
216791,"COVID-19: through Asset Creation and Enhancement (Brace) II cash transfer assistance in Aweil North, Gogrial. West and Magwi Country (7F-10528.01.02)",Full,0.83138984
216794,Cash for Covid-19 Pandemic Response in Jordan (C4C),Full,0.9905917
216799,Provision of Cash Assistance and Psychosocial Support in Response to COVID-19,Full,0.91230667
216801,COVID 19 Response - Cash Assistance to the Syrian Refugees and Vulnerable Host Community in Jordan,Full,0.98226076
216804,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,Full,0.9891851
216820,Covid-19 crisis related cash assistance to vulnerable groups through local partner engagement,Full,0.99307185
216865,COVID-19: Cash Assistance for the vulnerable people affected by COVID-19 in 6 most affected Ecuadorian Provinces  (7F-10608.01),Full,0.88102376
217177,Projet d’urgence multisectoriel et d’assistance en espèces à Bangui,Partial,0.40522212
217178,Projet d’urgence multisectoriel et d’assistance en espèces à Bangui,Partial,0.40522212
217190,Assistance d’urgence intégrée par transfert monétaire aux populations hôtes de la localité de Bria (Haute Kotto),Full,0.9373033
217214,Projet d’urgence multisectoriel et d’assistance en espèces à Bangui,Partial,0.40522212
217297,Yemen Humanitarian Crisis- Yemen Social Protection Programme (YeSP),Full,0.8678785
217306,Support to Displaced People and Migrants - Social Protection,Full,0.6293157
217307,Support to Displaced People and Migrants - Social Protection,Full,0.6293157
217442,Cash assistance for Syrian refugees and host communities in Lebanon Phase 4,Full,0.99271834
217533,"Enhancement of coping mechanisms and reducing of protection risks for PWDs, WMBG during COVID-19, through increasing awareness and providing CASH assistance, PSS, and remote PFA services,  (Protection)",Partial,0.39922228
217638,"To provide live-saving Cash for Food support to the most vulnerable HHs in Nangarhar, who are facing extreme food insecurity considering the COVID-19displacements and suffering.",Full,0.9420727
217643,"To provide immediate support for vulnerable smallholder farming families by granting wheat seed and home gardening package, poultry and Cash-for-Work (CFW).",Partial,0.48727196
217648,"Building CCCM Capacity of IDP sites in Northwest Syria 
through the Site Management Support Teams and improve living condition of IDP sites through small cash grants",Full,0.7425091
217713,"Support vulnerable groups with emergency protection, cash, basic assistance, and more, in light of the Beirut explosion august 2020",Partial,0.06765459
217735,"Emergency shelter, health, WASH, and cash assistance for people affected by floods in Côte d’Ivoire",Partial,0.03391372
217979,"Providing food and nutritional assistance, icluding cash transfers and voucher activities, malnutrition prevention and screening, and disaster risk reduction",Partial,0.017647216
218191,"The Kenya Cash Consortium led by ACTED in partnership with Oxfam and IMPACT is responding to the flooding crisis in Arid and Semi-Arid Land (ASAL) Counties of Kenya, including Tana River and Garissa, to mitigate the impact of the shocks including the loss of livelihoods and property, the deterioration of food security and address wider needs which have arisen as a result of the crisis. ECHO/DRF/BUD/2019/91039",Full,0.5062364
