COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE
DZA,ECU_XDC,PA_RT,A,1988,0.142808309000515
DZA,ECU_XDC,PA_RT,A,1989,0.119221652694483
DZA,ECU_XDC,PA_RT,A,1990,0.0876969270031381
DZA,ECU_XDC,PA_RT,A,1991,0.0436380989192521
DZA,ECU_XDC,PA_RT,A,1992,0.0353142209603822
DZA,ECU_XDC,PA_RT,A,1993,0.0365403026745171
DZA,ECU_XDC,PA_RT,A,1994,0.0239986138479558
DZA,ECU_XDC,PA_RT,A,1995,0.0160386569133898
DZA,ECU_XDC,PA_RT,A,1996,0.0144050790148766
DZA,ECU_XDC,PA_RT,A,1997,0.0152803897517693
DZA,ECU_XDC,PA_RT,A,1998,0.0152001537752437
ECU,ECU_XDC,EOP_RT,A,1974,
ECU,ECU_XDC,EOP_RT,A,1979,0.0277411748591034
ECU,ECU_XDC,EOP_RT,A,1980,0.0305436774833107
ECU,ECU_XDC,EOP_RT,A,1981,0.0368595650586067
ECU,ECU_XDC,EOP_RT,A,1982,0.0311727937903653
ECU,ECU_XDC,EOP_RT,A,1983,0.0223402083364518
ECU,ECU_XDC,EOP_RT,A,1984,0.0209994223587021
ECU,ECU_XDC,EOP_RT,A,1985,0.0117624329651594
ECU,ECU_XDC,EOP_RT,A,1986,0.00637699791344628
ECU,ECU_XDC,EOP_RT,A,1987,0.00346376606278215
ECU,ECU_XDC,EOP_RT,A,1988,0.00197175956822851
ECU,ECU_XDC,EOP_RT,A,1989,0.00128839623708934
ECU,ECU_XDC,EOP_RT,A,1990,0.000835247400196414
ECU,ECU_XDC,EOP_RT,A,1991,0.000586950658689001
ECU,ECU_XDC,EOP_RT,A,1992,0.000447787461442841
ECU,ECU_XDC,EOP_RT,A,1993,0.000436877285869364
ECU,ECU_XDC,EOP_RT,A,1994,0.000358299555598195
ECU,ECU_XDC,EOP_RT,A,1995,0.000260268866484112
ECU,ECU_XDC,EOP_RT,A,1996,0.00021955734976846
ECU,ECU_XDC,EOP_RT,A,1997,0.000204522320653907
ECU,ECU_XDC,EOP_RT,A,1998,0.000125579727036766
ECU,ECU_XDC,EOP_RT,A,2000,
ECU,ECU_XDC,PA_RT,A,1974,
ECU,ECU_XDC,PA_RT,A,1978,0.0313979957810108
ECU,ECU_XDC,PA_RT,A,1979,0.0291851861066497
ECU,ECU_XDC,PA_RT,A,1980,0.0287561181786143
ECU,ECU_XDC,PA_RT,A,1981,0.0357899132349094
ECU,ECU_XDC,PA_RT,A,1982,0.0339424903216257
ECU,ECU_XDC,PA_RT,A,1983,0.025433015095495
ECU,ECU_XDC,PA_RT,A,1984,0.0202674065583772
ECU,ECU_XDC,PA_RT,A,1985,0.0188625169956343
ECU,ECU_XDC,PA_RT,A,1986,0.00830082393370092
ECU,ECU_XDC,PA_RT,A,1987,0.00508215964476197
ECU,ECU_XDC,PA_RT,A,1988,0.00280055532642543
ECU,ECU_XDC,PA_RT,A,1989,0.00172339274521444
ECU,ECU_XDC,PA_RT,A,1990,0.00102317825045886
ECU,ECU_XDC,PA_RT,A,1991,0.000770486652550299
ECU,ECU_XDC,PA_RT,A,1992,0.000502700943715984
ECU,ECU_XDC,PA_RT,A,1993,0.000444503154157635
ECU,ECU_XDC,PA_RT,A,1994,0.000383003856608306
ECU,ECU_XDC,PA_RT,A,1995,0.000298088461459427
ECU,ECU_XDC,PA_RT,A,1996,0.000247270449433084
ECU,ECU_XDC,PA_RT,A,1997,0.000220543268635183
ECU,ECU_XDC,PA_RT,A,1998,0.000163927154865457
ECU,ECU_XDC,PA_RT,A,2000,
EGY,ECU_XDC,EOP_RT,A,1962,
EGY,ECU_XDC,EOP_RT,A,1979,0.990756246343714
EGY,ECU_XDC,EOP_RT,A,1980,1.09084562591867
EGY,ECU_XDC,EOP_RT,A,1981,1.31641303963532
EGY,ECU_XDC,EOP_RT,A,1982,1.47625445085099
EGY,ECU_XDC,EOP_RT,A,1983,1.72657896100897
EGY,ECU_XDC,EOP_RT,A,1984,2.01519456703545
EGY,ECU_XDC,EOP_RT,A,1985,1.60893279487716
EGY,ECU_XDC,EOP_RT,A,1986,1.33461456331412
EGY,ECU_XDC,EOP_RT,A,1987,1.09603454700892
EGY,ECU_XDC,EOP_RT,A,1988,1.21829390122073
EGY,ECU_XDC,EOP_RT,A,1989,0.75947444368497
EGY,ECU_XDC,EOP_RT,A,1990,0.366757133426245
EGY,ECU_XDC,EOP_RT,A,1991,0.223805752913853
EGY,ECU_XDC,EOP_RT,A,1992,0.247358039952543
EGY,ECU_XDC,EOP_RT,A,1993,0.264808428529002
EGY,ECU_XDC,EOP_RT,A,1994,0.239746886361635
EGY,ECU_XDC,EOP_RT,A,1995,0.224453106538732
EGY,ECU_XDC,EOP_RT,A,1996,0.235564039671886
EGY,ECU_XDC,EOP_RT,A,1997,0.267303670559474
EGY,ECU_XDC,EOP_RT,A,1998,0.252975689795138
EGY,ECU_XDC,EOP_RT,A,2016,
EGY,ECU_XDC,PA_RT,A,1962,
EGY,ECU_XDC,PA_RT,A,1978,2.00598655158781
EGY,ECU_XDC,PA_RT,A,1979,1.04232703213809
EGY,ECU_XDC,PA_RT,A,1980,1.02700319290059
EGY,ECU_XDC,PA_RT,A,1981,1.27820990780399
EGY,ECU_XDC,PA_RT,A,1982,1.45592933916644
EGY,ECU_XDC,PA_RT,A,1983,1.60282364298723
EGY,ECU_XDC,PA_RT,A,1984,1.81062748852663
EGY,ECU_XDC,PA_RT,A,1985,1.87429233679193
EGY,ECU_XDC,PA_RT,A,1986,1.45595406945636
EGY,ECU_XDC,PA_RT,A,1987,1.23758933856971
EGY,ECU_XDC,PA_RT,A,1988,1.20668140160208
EGY,ECU_XDC,PA_RT,A,1989,1.04665949898736
EGY,ECU_XDC,PA_RT,A,1990,0.506803841573119
EGY,ECU_XDC,PA_RT,A,1991,0.256889421869916
EGY,ECU_XDC,PA_RT,A,1992,0.232144009743106
EGY,ECU_XDC,PA_RT,A,1993,0.254450044081705
EGY,ECU_XDC,PA_RT,A,1994,0.248544249439924
EGY,ECU_XDC,PA_RT,A,1995,0.225353529455004
EGY,ECU_XDC,PA_RT,A,1996,0.232542115980779
EGY,ECU_XDC,PA_RT,A,1997,0.260211228193807
EGY,ECU_XDC,PA_RT,A,1998,0.263530460231493
EGY,ECU_XDC,PA_RT,A,2016,
ERI,ECU_XDC,EOP_RT,A,1979,0.334775305955183
ERI,ECU_XDC,EOP_RT,A,1980,0.368595383086896
ERI,ECU_XDC,EOP_RT,A,1981,0.444814332217106
ERI,ECU_XDC,EOP_RT,A,1982,0.498824546678545
ERI,ECU_XDC,EOP_RT,A,1983,0.583408887968832
ERI,ECU_XDC,EOP_RT,A,1984,0.680931744000568
ERI,ECU_XDC,EOP_RT,A,1985,0.543656395226943
ERI,ECU_XDC,EOP_RT,A,1986,0.450964605121453
ERI,ECU_XDC,EOP_RT,A,1987,0.370348713612094
ERI,ECU_XDC,EOP_RT,A,1988,0.411659997716189
ERI,ECU_XDC,EOP_RT,A,1989,0.403268599266502
ERI,ECU_XDC,EOP_RT,A,1990,0.354076515309912
ERI,ECU_XDC,EOP_RT,A,1991,0.35999143360579
ERI,ECU_XDC,EOP_RT,A,1992,0.165036733434065
ERI,ECU_XDC,EOP_RT,A,1993,0.178436012138994
ERI,ECU_XDC,EOP_RT,A,1994,0.136528306188382
ERI,ECU_XDC,EOP_RT,A,1995,0.120300419881759
ERI,ECU_XDC,EOP_RT,A,1996,0.124099655656231
ERI,ECU_XDC,EOP_RT,A,1997,0.12710524012007
ERI,ECU_XDC,EOP_RT,A,1998,0.112819918259544
ERI,ECU_XDC,EOP_RT,A,2005,
ERI,ECU_XDC,EOP_RT,A,2016,
ERI,ECU_XDC,PA_RT,A,1978,0.378868808373865
ERI,ECU_XDC,PA_RT,A,1979,0.352167595648995
ERI,ECU_XDC,PA_RT,A,1980,0.346990180640088
ERI,ECU_XDC,PA_RT,A,1981,0.431864564658452
ERI,ECU_XDC,PA_RT,A,1982,0.491910042625802
ERI,ECU_XDC,PA_RT,A,1983,0.5415407364446
ERI,ECU_XDC,PA_RT,A,1984,0.611750735929826
ERI,ECU_XDC,PA_RT,A,1985,0.633260967985579
ERI,ECU_XDC,PA_RT,A,1986,0.491918397822928
ERI,ECU_XDC,PA_RT,A,1987,0.418140226648268
ERI,ECU_XDC,PA_RT,A,1988,0.407697463959464
ERI,ECU_XDC,PA_RT,A,1989,0.437828904254059
ERI,ECU_XDC,PA_RT,A,1990,0.379156506381677
ERI,ECU_XDC,PA_RT,A,1991,0.389087456854818
ERI,ECU_XDC,PA_RT,A,1992,0.274913361472489
ERI,ECU_XDC,PA_RT,A,1993,0.170459355356816
ERI,ECU_XDC,PA_RT,A,1994,0.153817799612668
ERI,ECU_XDC,PA_RT,A,1995,0.124022634015658
ERI,ECU_XDC,PA_RT,A,1996,0.124056721868301
ERI,ECU_XDC,PA_RT,A,1997,0.130465165043257
ERI,ECU_XDC,PA_RT,A,1998,0.121278136131659
ERI,ECU_XDC,PA_RT,A,2005,
ERI,ECU_XDC,PA_RT,A,2016,
ESP,ECU_XDC,EOP_RT,A,1957,
ESP,ECU_XDC,EOP_RT,A,1958,
ESP,ECU_XDC,EOP_RT,A,1962,
ESP,ECU_XDC,EOP_RT,A,1974,
ESP,ECU_XDC,EOP_RT,A,1979,0.0104843515616237
ESP,ECU_XDC,EOP_RT,A,1980,0.00963522948961796
ESP,ECU_XDC,EOP_RT,A,1981,0.00945601976837669
ESP,ECU_XDC,EOP_RT,A,1982,0.008227467250481
ESP,ECU_XDC,EOP_RT,A,1983,0.00771286069551637
ESP,ECU_XDC,EOP_RT,A,1984,0.00813515684501046
ESP,ECU_XDC,EOP_RT,A,1985,0.00730621444316582
ESP,ECU_XDC,EOP_RT,A,1986,0.00705638577227146
ESP,ECU_XDC,EOP_RT,A,1987,0.00703875397161693
ESP,ECU_XDC,EOP_RT,A,1988,0.00751701834159992
ESP,ECU_XDC,EOP_RT,A,1989,0.00761412584809941
ESP,ECU_XDC,EOP_RT,A,1990,0.0075691036627402
ESP,ECU_XDC,EOP_RT,A,1991,0.00771313676895862
ESP,ECU_XDC,EOP_RT,A,1992,0.00720476715638187
ESP,ECU_XDC,EOP_RT,A,1993,0.00627843292020539
ESP,ECU_XDC,EOP_RT,A,1994,0.00617115426451016
ESP,ECU_XDC,EOP_RT,A,1995,0.00626721273683419
ESP,ECU_XDC,EOP_RT,A,1996,0.00607953507071683
ESP,ECU_XDC,EOP_RT,A,1997,0.00596976200614032
ESP,ECU_XDC,EOP_RT,A,1998,0.00601009555720885
ESP,ECU_XDC,PA_RT,A,1957,
ESP,ECU_XDC,PA_RT,A,1958,
ESP,ECU_XDC,PA_RT,A,1962,
ESP,ECU_XDC,PA_RT,A,1974,
ESP,ECU_XDC,PA_RT,A,1978,0.0102383210842312
ESP,ECU_XDC,PA_RT,A,1979,0.0108697154955916
ESP,ECU_XDC,PA_RT,A,1980,0.0100262724884498
ESP,ECU_XDC,PA_RT,A,1981,0.00969161679896978
ESP,ECU_XDC,PA_RT,A,1982,0.00927689138933213
ESP,ECU_XDC,PA_RT,A,1983,0.00782248012779804
ESP,ECU_XDC,PA_RT,A,1984,0.00788400488788602
ESP,ECU_XDC,PA_RT,A,1985,0.0077156812636032
ESP,ECU_XDC,PA_RT,A,1986,0.00727726304978937
ESP,ECU_XDC,PA_RT,A,1987,0.00701591428978529
ESP,ECU_XDC,PA_RT,A,1988,0.00725127296904184
ESP,ECU_XDC,PA_RT,A,1989,0.00766280435039021
ESP,ECU_XDC,PA_RT,A,1990,0.0077064237314371
ESP,ECU_XDC,PA_RT,A,1991,0.00775776021030362
ESP,ECU_XDC,PA_RT,A,1992,0.00753204612065922
ESP,ECU_XDC,PA_RT,A,1993,0.00670317014515264
ESP,ECU_XDC,PA_RT,A,1994,0.00628074251795947
ESP,ECU_XDC,PA_RT,A,1995,0.00613082245076425
ESP,ECU_XDC,PA_RT,A,1996,0.00622653443839692
ESP,ECU_XDC,PA_RT,A,1997,0.00602260055692516
ESP,ECU_XDC,PA_RT,A,1998,0.00597636612405278
EST,ECU_XDC,EOP_RT,A,1992,0.0639584902235099
EST,ECU_XDC,EOP_RT,A,1993,0.0643378771663128
EST,ECU_XDC,EOP_RT,A,1994,0.0656159557427203
EST,ECU_XDC,EOP_RT,A,1995,0.0663842288576428
EST,ECU_XDC,EOP_RT,A,1996,0.0641552223800925
EST,ECU_XDC,EOP_RT,A,1997,0.0631713752689382
EST,ECU_XDC,EOP_RT,A,1998,0.0639136194650206
EST,ECU_XDC,PA_RT,A,1993,0.0645136772350448
EST,ECU_XDC,PA_RT,A,1994,0.0647632386096336
EST,ECU_XDC,PA_RT,A,1995,0.0666779581380618
EST,ECU_XDC,PA_RT,A,1996,0.0655144301916331
EST,ECU_XDC,PA_RT,A,1997,0.0635215876630659
EST,ECU_XDC,PA_RT,A,1998,0.0634360457984296
ETH,ECU_XDC,EOP_RT,A,1957,
ETH,ECU_XDC,EOP_RT,A,1979,0.335038343857431
ETH,ECU_XDC,EOP_RT,A,1980,0.368884993923241
ETH,ECU_XDC,EOP_RT,A,1981,0.445163829407474
ETH,ECU_XDC,EOP_RT,A,1982,0.499216480492103
ETH,ECU_XDC,EOP_RT,A,1983,0.583867280948584
ETH,ECU_XDC,EOP_RT,A,1984,0.681466761799427
ETH,ECU_XDC,EOP_RT,A,1985,0.544083553823194
ETH,ECU_XDC,EOP_RT,A,1986,0.451318934454049
ETH,ECU_XDC,EOP_RT,A,1987,0.370639701887075
ETH,ECU_XDC,EOP_RT,A,1988,0.411983444857252
ETH,ECU_XDC,EOP_RT,A,1989,0.403585453165926
ETH,ECU_XDC,EOP_RT,A,1990,0.354354718286227
ETH,ECU_XDC,EOP_RT,A,1991,0.360274284017909
ETH,ECU_XDC,EOP_RT,A,1992,0.165166405153192
ETH,ECU_XDC,EOP_RT,A,1993,0.178576211862818
ETH,ECU_XDC,EOP_RT,A,1994,0.136635578428959
ETH,ECU_XDC,EOP_RT,A,1995,0.120394941640238
ETH,ECU_XDC,EOP_RT,A,1996,0.124197162528533
ETH,ECU_XDC,EOP_RT,A,1997,0.131938350212048
ETH,ECU_XDC,EOP_RT,A,1998,0.114231858859913
ETH,ECU_XDC,PA_RT,A,1957,
ETH,ECU_XDC,PA_RT,A,1978,0.37920284776477
ETH,ECU_XDC,PA_RT,A,1979,0.35247809323166
ETH,ECU_XDC,PA_RT,A,1980,0.347296113422173
ETH,ECU_XDC,PA_RT,A,1981,0.432245329115551
ETH,ECU_XDC,PA_RT,A,1982,0.492343747716818
ETH,ECU_XDC,PA_RT,A,1983,0.542018199708279
ETH,ECU_XDC,PA_RT,A,1984,0.612290101465672
ETH,ECU_XDC,PA_RT,A,1985,0.633819298434926
ETH,ECU_XDC,PA_RT,A,1986,0.492352110042666
ETH,ECU_XDC,PA_RT,A,1987,0.418508890488987
ETH,ECU_XDC,PA_RT,A,1988,0.40805692067598
ETH,ECU_XDC,PA_RT,A,1989,0.43821492711226
ETH,ECU_XDC,PA_RT,A,1990,0.379490799245572
ETH,ECU_XDC,PA_RT,A,1991,0.389430505590811
ETH,ECU_XDC,PA_RT,A,1992,0.275155745747539
ETH,ECU_XDC,PA_RT,A,1993,0.170609645131938
ETH,ECU_XDC,PA_RT,A,1994,0.153953416941885
ETH,ECU_XDC,PA_RT,A,1995,0.124131981688229
ETH,ECU_XDC,PA_RT,A,1996,0.124166099595285
ETH,ECU_XDC,PA_RT,A,1997,0.131427320794032
ETH,ECU_XDC,PA_RT,A,1998,0.125471149632708
FIN,ECU_XDC,EOP_RT,A,1957,
FIN,ECU_XDC,EOP_RT,A,1963,
FIN,ECU_XDC,EOP_RT,A,1973,
FIN,ECU_XDC,EOP_RT,A,1979,0.186884767350237
FIN,ECU_XDC,EOP_RT,A,1980,0.198852066992468
FIN,ECU_XDC,EOP_RT,A,1981,0.211496242056416
FIN,ECU_XDC,EOP_RT,A,1982,0.195308658914146
FIN,ECU_XDC,EOP_RT,A,1983,0.208021561305976
FIN,ECU_XDC,EOP_RT,A,1984,0.216023919896602
FIN,ECU_XDC,EOP_RT,A,1985,0.207910828210081
FIN,ECU_XDC,EOP_RT,A,1986,0.194874884088419
FIN,ECU_XDC,EOP_RT,A,1987,0.194430862368536
FIN,ECU_XDC,EOP_RT,A,1988,0.204558822464503
FIN,ECU_XDC,EOP_RT,A,1989,0.205819632434951
FIN,ECU_XDC,EOP_RT,A,1990,0.201847624340256
FIN,ECU_XDC,EOP_RT,A,1991,0.180442237579741
FIN,ECU_XDC,EOP_RT,A,1992,0.157451291852423
FIN,ECU_XDC,EOP_RT,A,1993,0.154357517385096
FIN,ECU_XDC,EOP_RT,A,1994,0.171399412137861
FIN,ECU_XDC,EOP_RT,A,1995,0.174573494049993
FIN,ECU_XDC,EOP_RT,A,1996,0.171857913910367
FIN,ECU_XDC,EOP_RT,A,1997,0.167067876077905
FIN,ECU_XDC,EOP_RT,A,1998,0.16818713442424
FIN,ECU_XDC,PA_RT,A,1957,
FIN,ECU_XDC,PA_RT,A,1963,
FIN,ECU_XDC,PA_RT,A,1973,
FIN,ECU_XDC,PA_RT,A,1978,0.190645214047822
FIN,ECU_XDC,PA_RT,A,1979,0.187308656370679
FIN,ECU_XDC,PA_RT,A,1980,0.192731070687831
FIN,ECU_XDC,PA_RT,A,1981,0.207345537568635
FIN,ECU_XDC,PA_RT,A,1982,0.21142395521159
FIN,ECU_XDC,PA_RT,A,1983,0.201429243666247
FIN,ECU_XDC,PA_RT,A,1984,0.210888603964386
FIN,ECU_XDC,PA_RT,A,1985,0.211685704806361
FIN,ECU_XDC,PA_RT,A,1986,0.201038533783932
FIN,ECU_XDC,PA_RT,A,1987,0.197088065655315
FIN,ECU_XDC,PA_RT,A,1988,0.201939154273247
FIN,ECU_XDC,PA_RT,A,1989,0.211386454178362
FIN,ECU_XDC,PA_RT,A,1990,0.205451792122237
FIN,ECU_XDC,PA_RT,A,1991,0.199338600262236
FIN,ECU_XDC,PA_RT,A,1992,0.172147406251111
FIN,ECU_XDC,PA_RT,A,1993,0.149335551375561
FIN,ECU_XDC,PA_RT,A,1994,0.161070816541054
FIN,ECU_XDC,PA_RT,A,1995,0.175063997075575
FIN,ECU_XDC,PA_RT,A,1996,0.171689153410081
FIN,ECU_XDC,PA_RT,A,1997,0.169854924417192
FIN,ECU_XDC,PA_RT,A,1998,0.167071519533919
FJI,ECU_XDC,EOP_RT,A,1957,
FJI,ECU_XDC,EOP_RT,A,1969,
FJI,ECU_XDC,EOP_RT,A,1974,
FJI,ECU_XDC,EOP_RT,A,1977,
FJI,ECU_XDC,EOP_RT,A,1979,0.824745128528154
FJI,ECU_XDC,EOP_RT,A,1980,0.965256567627717
FJI,ECU_XDC,EOP_RT,A,1981,1.05105049760413
FJI,ECU_XDC,EOP_RT,A,1982,1.09083393726448
FJI,ECU_XDC,EOP_RT,A,1983,1.1551849180024
FJI,ECU_XDC,EOP_RT,A,1984,1.23416560868952
FJI,ECU_XDC,EOP_RT,A,1985,1.0051807635995
FJI,ECU_XDC,EOP_RT,A,1986,0.815676382660684
FJI,ECU_XDC,EOP_RT,A,1987,0.532607027773514
FJI,ECU_XDC,EOP_RT,A,1988,0.607027119222242
FJI,ECU_XDC,EOP_RT,A,1989,0.559231411862992
FJI,ECU_XDC,EOP_RT,A,1990,0.502677327074012
FJI,ECU_XDC,EOP_RT,A,1991,0.50637631441569
FJI,ECU_XDC,EOP_RT,A,1992,0.5278718308696
FJI,ECU_XDC,EOP_RT,A,1993,0.579479807494842
FJI,ECU_XDC,EOP_RT,A,1994,0.57697310656564
FJI,ECU_XDC,EOP_RT,A,1995,0.532322863403945
FJI,ECU_XDC,EOP_RT,A,1996,0.576700532326676
FJI,ECU_XDC,EOP_RT,A,1997,0.584580831544724
FJI,ECU_XDC,EOP_RT,A,1998,0.431540604242554
FJI,ECU_XDC,PA_RT,A,1957,
FJI,ECU_XDC,PA_RT,A,1969,
FJI,ECU_XDC,PA_RT,A,1974,
FJI,ECU_XDC,PA_RT,A,1977,
FJI,ECU_XDC,PA_RT,A,1978,0.926992217693944
FJI,ECU_XDC,PA_RT,A,1979,0.873030866249998
FJI,ECU_XDC,PA_RT,A,1980,0.878892432169638
FJI,ECU_XDC,PA_RT,A,1981,1.046945940289
FJI,ECU_XDC,PA_RT,A,1982,1.09298409103606
FJI,ECU_XDC,PA_RT,A,1983,1.10320082812896
FJI,ECU_XDC,PA_RT,A,1984,1.17074119058968
FJI,ECU_XDC,PA_RT,A,1985,1.13735963697777
FJI,ECU_XDC,PA_RT,A,1986,0.899637748685999
FJI,ECU_XDC,PA_RT,A,1987,0.696472725306769
FJI,ECU_XDC,PA_RT,A,1988,0.590577104928093
FJI,ECU_XDC,PA_RT,A,1989,0.611531392666772
FJI,ECU_XDC,PA_RT,A,1990,0.530448736600848
FJI,ECU_XDC,PA_RT,A,1991,0.54631632218533
FJI,ECU_XDC,PA_RT,A,1992,0.513059667667619
FJI,ECU_XDC,PA_RT,A,1993,0.553289698989599
FJI,ECU_XDC,PA_RT,A,1994,0.57464726275926
FJI,ECU_XDC,PA_RT,A,1995,0.543573918390622
FJI,ECU_XDC,PA_RT,A,1996,0.562005779695631
FJI,ECU_XDC,PA_RT,A,1997,0.610795919816971
FJI,ECU_XDC,PA_RT,A,1998,0.449382781131105
FRA,ECU_XDC,EOP_RT,A,1960,
FRA,ECU_XDC,EOP_RT,A,1979,0.172519744184668
FRA,ECU_XDC,EOP_RT,A,1980,0.169085902839085
FRA,ECU_XDC,EOP_RT,A,1981,0.160314740185912
FRA,ECU_XDC,EOP_RT,A,1982,0.153662173126111
FRA,ECU_XDC,EOP_RT,A,1983,0.144786495492601
FRA,ECU_XDC,EOP_RT,A,1984,0.147063823699418
FRA,ECU_XDC,EOP_RT,A,1985,0.148955555669093
FRA,ECU_XDC,EOP_RT,A,1986,0.144729697028641
FRA,ECU_XDC,EOP_RT,A,1987,0.143674940619147
FRA,ECU_XDC,EOP_RT,A,1988,0.140750244405762
FRA,ECU_XDC,EOP_RT,A,1989,0.144336884598042
FRA,ECU_XDC,EOP_RT,A,1990,0.14301311500341
FRA,ECU_XDC,EOP_RT,A,1991,0.143970611567002
FRA,ECU_XDC,EOP_RT,A,1992,0.149974035370191
FRA,ECU_XDC,EOP_RT,A,1993,0.151451286458161
FRA,ECU_XDC,EOP_RT,A,1994,0.152072894061411
FRA,ECU_XDC,EOP_RT,A,1995,0.155284904319653
FRA,ECU_XDC,EOP_RT,A,1996,0.152394685203046
FRA,ECU_XDC,EOP_RT,A,1997,0.151237426872547
FRA,ECU_XDC,EOP_RT,A,1998,0.15244866456056
FRA,ECU_XDC,PA_RT,A,1960,
FRA,ECU_XDC,PA_RT,A,1978,0.173926989122737
FRA,ECU_XDC,PA_RT,A,1979,0.171499340545026
FRA,ECU_XDC,PA_RT,A,1980,0.170131391489337
FRA,ECU_XDC,PA_RT,A,1981,0.164638880316814
FRA,ECU_XDC,PA_RT,A,1982,0.155072436119904
FRA,ECU_XDC,PA_RT,A,1983,0.147216209805521
FRA,ECU_XDC,PA_RT,A,1984,0.145031011184132
FRA,ECU_XDC,PA_RT,A,1985,0.146018151776589
FRA,ECU_XDC,PA_RT,A,1986,0.147149202874876
FRA,ECU_XDC,PA_RT,A,1987,0.144128338170715
FRA,ECU_XDC,PA_RT,A,1988,0.141797229696885
FRA,ECU_XDC,PA_RT,A,1989,0.14217629427597
FRA,ECU_XDC,PA_RT,A,1990,0.144261943508516
FRA,ECU_XDC,PA_RT,A,1991,0.142875660713558
FRA,ECU_XDC,PA_RT,A,1992,0.145665055554441
FRA,ECU_XDC,PA_RT,A,1993,0.15062927439989
FRA,ECU_XDC,PA_RT,A,1994,0.151539734203776
FRA,ECU_XDC,PA_RT,A,1995,0.153150115334141
FRA,ECU_XDC,PA_RT,A,1996,0.154170509590541
FRA,ECU_XDC,PA_RT,A,1997,0.151077159785169
FRA,ECU_XDC,PA_RT,A,1998,0.151341440503161
FRO,ECU_XDC,EOP_RT,A,1971,
FRO,ECU_XDC,EOP_RT,A,1973,
FRO,ECU_XDC,EOP_RT,A,1979,0.129269221170385
FRO,ECU_XDC,EOP_RT,A,1980,0.126947952980743
FRO,ECU_XDC,EOP_RT,A,1981,0.125800563352097
FRO,ECU_XDC,EOP_RT,A,1982,0.123255977366733
FRO,ECU_XDC,EOP_RT,A,1983,0.122390407187818
FRO,ECU_XDC,EOP_RT,A,1984,0.125278525481777
FRO,ECU_XDC,EOP_RT,A,1985,0.125571742269374
FRO,ECU_XDC,EOP_RT,A,1986,0.127235981521264
FRO,ECU_XDC,EOP_RT,A,1987,0.125846663316041
FRO,ECU_XDC,EOP_RT,A,1988,0.12406251539926
FRO,ECU_XDC,EOP_RT,A,1989,0.126435397359586
FRO,ECU_XDC,EOP_RT,A,1990,0.126993467252855
FRO,ECU_XDC,EOP_RT,A,1991,0.126112753516035
FRO,ECU_XDC,EOP_RT,A,1992,0.132016949207251
FRO,ECU_XDC,EOP_RT,A,1993,0.131839211415886
FRO,ECU_XDC,EOP_RT,A,1994,0.133648149211294
FRO,ECU_XDC,EOP_RT,A,1995,0.137197264905572
FRO,ECU_XDC,EOP_RT,A,1996,0.13425703867581
FRO,ECU_XDC,EOP_RT,A,1997,0.132672844397231
FRO,ECU_XDC,EOP_RT,A,1998,0.134202088315341
FRO,ECU_XDC,PA_RT,A,1971,
FRO,ECU_XDC,PA_RT,A,1973,
FRO,ECU_XDC,PA_RT,A,1978,0.142339668542505
FRO,ECU_XDC,PA_RT,A,1979,0.138687593884336
FRO,ECU_XDC,PA_RT,A,1980,0.127556848009278
FRO,ECU_XDC,PA_RT,A,1981,0.125607437161626
FRO,ECU_XDC,PA_RT,A,1982,0.122311274187453
FRO,ECU_XDC,PA_RT,A,1983,0.122687664883957
FRO,ECU_XDC,PA_RT,A,1984,0.122380079337215
FRO,ECU_XDC,PA_RT,A,1985,0.123816294174786
FRO,ECU_XDC,PA_RT,A,1986,0.125963405944119
FRO,ECU_XDC,PA_RT,A,1987,0.12664814299224
FRO,ECU_XDC,PA_RT,A,1988,0.125480901548948
FRO,ECU_XDC,PA_RT,A,1989,0.124087986829642
FRO,ECU_XDC,PA_RT,A,1990,0.126935210452354
FRO,ECU_XDC,PA_RT,A,1991,0.126026170196733
FRO,ECU_XDC,PA_RT,A,1992,0.127751316094875
FRO,ECU_XDC,PA_RT,A,1993,0.131563267904352
FRO,ECU_XDC,PA_RT,A,1994,0.132277114891879
FRO,ECU_XDC,PA_RT,A,1995,0.136450569205278
FRO,ECU_XDC,PA_RT,A,1996,0.136007478261006
FRO,ECU_XDC,PA_RT,A,1997,0.133514460047273
FRO,ECU_XDC,PA_RT,A,1998,0.13324344050052
FSM,ECU_XDC,EOP_RT,A,1979,0.693529371449844
FSM,ECU_XDC,EOP_RT,A,1980,0.763591937052224
FSM,ECU_XDC,EOP_RT,A,1981,0.921489126428308
FSM,ECU_XDC,EOP_RT,A,1982,1.03337811411944
FSM,ECU_XDC,EOP_RT,A,1983,1.2086052709797
FSM,ECU_XDC,EOP_RT,A,1984,1.41063619692481
FSM,ECU_XDC,EOP_RT,A,1985,1.12625295641401
FSM,ECU_XDC,EOP_RT,A,1986,0.93423019431988
FSM,ECU_XDC,EOP_RT,A,1987,0.767224182906245
FSM,ECU_XDC,EOP_RT,A,1988,0.852805730854511
FSM,ECU_XDC,EOP_RT,A,1989,0.835421888053467
FSM,ECU_XDC,EOP_RT,A,1990,0.73351426685249
FSM,ECU_XDC,EOP_RT,A,1991,0.745767767917071
FSM,ECU_XDC,EOP_RT,A,1992,0.825832025765959
