iso3,year,value
CYP,2007,0.728078
CYP,2008,0.679923
CYP,2009,0.716958
CYP,2010,0.754309
CYP,2011,0.718414
CYP,2012,0.778338
CYP,2013,0.752945
CYP,2014,0.752728
CYP,2015,0.901296
CYP,2016,0.903421
CYP,2017,0.885206
CYP,2018,0.846773
CYP,2019,0.893276
CYP,2020,0.875506
CYP,2021,0.845494
CYP,2022,0.949624
CYP,2023,0.92484
CYP,2024,0.92389
CYP,2025,
CZE,1950,
CZE,1951,
CZE,1952,
CZE,1953,
CZE,1954,
CZE,1955,
CZE,1956,
CZE,1957,
CZE,1958,
CZE,1959,
CZE,1960,
CZE,1961,
CZE,1962,
CZE,1963,
CZE,1964,
CZE,1965,
CZE,1966,
CZE,1967,
CZE,1968,
CZE,1969,
CZE,1970,
CZE,1971,
CZE,1972,
CZE,1973,
CZE,1974,
CZE,1975,
CZE,1976,
CZE,1977,
CZE,1978,
CZE,1979,
CZE,1980,14.26
CZE,1981,13.25
CZE,1982,13.73
CZE,1983,14.15
CZE,1984,16.6
CZE,1985,17.18
CZE,1986,15
CZE,1987,13.68
CZE,1988,14.364
CZE,1989,15.054
CZE,1990,21.145
CZE,1991,27.92
CZE,1992,28.37
CZE,1993,29.152833
CZE,1994,28.785083
CZE,1995,26.540667
CZE,1996,27.144917
CZE,1997,31.698417
CZE,1998,32.281167
CZE,1999,34.56925
CZE,2000,38.598417
CZE,2001,38.035328
CZE,2002,32.738518
CZE,2003,28.209
CZE,2004,25.69975
CZE,2005,23.957417
CZE,2006,22.595583
CZE,2007,20.293667
CZE,2008,17.071667
CZE,2009,19.063
CZE,2010,19.09825
CZE,2011,17.695917
CZE,2012,19.5775
CZE,2013,19.570583
CZE,2014,20.7575
CZE,2015,24.59875
CZE,2016,24.439917
CZE,2017,23.376333
CZE,2018,21.729917
CZE,2019,22.93225
CZE,2020,23.21025
CZE,2021,21.678167
CZE,2022,23.357
CZE,2023,22.198083
CZE,2024,23.216833
CZE,2025,
DDR,1950,
DDR,1951,
DDR,1952,
DDR,1953,
DDR,1954,
DDR,1955,
DDR,1956,
DDR,1957,
DDR,1958,
DDR,1959,
DDR,1960,
DDR,1961,
DDR,1962,
DDR,1963,
DDR,1964,
DDR,1965,
DDR,1966,
DDR,1967,
DDR,1968,
DDR,1969,
DDR,1970,
DDR,1971,
DDR,1972,
DDR,1973,
DDR,1974,
DDR,1975,
DDR,1976,
DDR,1977,
DDR,1978,
DDR,1979,
DDR,1980,
DDR,1981,
DDR,1982,
DDR,1983,
DDR,1984,
DDR,1985,
DDR,1986,
DDR,1987,
DDR,1988,
DDR,1989,
DDR,1990,
DDR,1991,
DDR,1992,
DDR,1993,
DDR,1994,
DDR,1995,
DDR,1996,
DDR,1997,
DDR,1998,
DDR,1999,
DDR,2000,
DDR,2001,
DDR,2002,
DDR,2003,
DDR,2004,
DDR,2005,
DDR,2006,
DDR,2007,
DDR,2008,
DDR,2009,
DDR,2010,
DDR,2011,
DDR,2012,
DDR,2013,
DDR,2014,
DDR,2015,
DDR,2016,
DDR,2017,
DDR,2018,
DDR,2019,
DDR,2020,
DDR,2021,
DDR,2022,
DDR,2023,
DDR,2024,
DDR,2025,
DEU,1950,2.144861
DEU,1951,2.144861
DEU,1952,2.144861
DEU,1953,2.147426
DEU,1954,2.147426
DEU,1955,2.147426
DEU,1956,2.147426
DEU,1957,2.147426
DEU,1958,2.147426
DEU,1959,2.147426
DEU,1960,2.147426
DEU,1961,2.062211
DEU,1962,2.045168
DEU,1963,2.045168
DEU,1964,2.045168
DEU,1965,2.045168
DEU,1966,2.045168
DEU,1967,2.045168
DEU,1968,2.045168
DEU,1969,2.016194
DEU,1970,1.871328
DEU,1971,1.793302
DEU,1972,1.630327
DEU,1973,1.366479
DEU,1974,1.323096
DEU,1975,1.257927
DEU,1976,1.287433
DEU,1977,1.187313
DEU,1978,1.026994
DEU,1979,0.937138
DEU,1980,0.929358
DEU,1981,1.15552
DEU,1982,1.240697
DEU,1983,1.30546
DEU,1984,1.455107
DEU,1985,1.505226
DEU,1986,1.110262
DEU,1987,0.918992
DEU,1988,0.897944
DEU,1989,0.96125
DEU,1990,0.826111
DEU,1991,0.84851
DEU,1992,0.798459
DEU,1993,0.84533
DEU,1994,0.829721
DEU,1995,0.732749
DEU,1996,0.769379
DEU,1997,0.886609
DEU,1998,0.899704
DEU,1999,0.938283
DEU,2000,1.082705
DEU,2001,1.116533
DEU,2002,1.057559
DEU,2003,0.884048
DEU,2004,0.803922
DEU,2005,0.8038
DEU,2006,0.796433
DEU,2007,0.729672
DEU,2008,0.679923
DEU,2009,0.716958
DEU,2010,0.754309
DEU,2011,0.718414
DEU,2012,0.778338
DEU,2013,0.752945
DEU,2014,0.752728
DEU,2015,0.901296
DEU,2016,0.903421
DEU,2017,0.885206
DEU,2018,0.846773
DEU,2019,0.893276
DEU,2020,0.875506
DEU,2021,0.845494
DEU,2022,0.949624
DEU,2023,0.92484
DEU,2024,0.92389
DEU,2025,
DFR,1950,
DFR,1951,
DFR,1952,
DFR,1953,
DFR,1954,
DFR,1955,
DFR,1956,
DFR,1957,
DFR,1958,
DFR,1959,
DFR,1960,
DFR,1961,
DFR,1962,
DFR,1963,
DFR,1964,
DFR,1965,
DFR,1966,
DFR,1967,
DFR,1968,
DFR,1969,
DFR,1970,
DFR,1971,
DFR,1972,
DFR,1973,
DFR,1974,
DFR,1975,
DFR,1976,
DFR,1977,
DFR,1978,
DFR,1979,
DFR,1980,
DFR,1981,
DFR,1982,
DFR,1983,
DFR,1984,
DFR,1985,
DFR,1986,
DFR,1987,
DFR,1988,
DFR,1989,
DFR,1990,
DFR,1991,
DFR,1992,
DFR,1993,
DFR,1994,
DFR,1995,
DFR,1996,
DFR,1997,
DFR,1998,
DFR,1999,
DFR,2000,
DFR,2001,
DFR,2002,
DFR,2003,
DFR,2004,
DFR,2005,
DFR,2006,
DFR,2007,
DFR,2008,
DFR,2009,
DFR,2010,
DFR,2011,
DFR,2012,
DFR,2013,
DFR,2014,
DFR,2015,
DFR,2016,
DFR,2017,
DFR,2018,
DFR,2019,
DFR,2020,
DFR,2021,
DFR,2022,
DFR,2023,
DFR,2024,
DFR,2025,
DJI,1950,214.392000213392
DJI,1951,214.392000213392
DJI,1952,214.392000213392
DJI,1953,214.392000213392
DJI,1954,214.392000213392
DJI,1955,214.392000213392
DJI,1956,214.392000213392
DJI,1957,214.392000213392
DJI,1958,214.392000213392
DJI,1959,214.392000213392
DJI,1960,214.392000213392
DJI,1961,214.392000213392
DJI,1962,214.392000213392
DJI,1963,214.392000213392
DJI,1964,214.392000213392
DJI,1965,214.392000213392
DJI,1966,214.392000213392
DJI,1967,214.392000213392
DJI,1968,214.392000213392
DJI,1969,214.392000213392
DJI,1970,214.392000213392
DJI,1971,213.778750195526
DJI,1972,197.465999999
DJI,1973,179.942333333167
DJI,1974,177.721
DJI,1975,177.721
DJI,1976,177.721
DJI,1977,177.721
DJI,1978,177.721
DJI,1979,177.721
DJI,1980,177.721
DJI,1981,177.721
DJI,1982,177.721
DJI,1983,177.721
DJI,1984,177.721
DJI,1985,177.721
DJI,1986,177.721
DJI,1987,177.721
DJI,1988,177.721
DJI,1989,177.721
DJI,1990,177.721
DJI,1991,177.721
DJI,1992,177.721
DJI,1993,177.721
DJI,1994,177.721
DJI,1995,177.721
DJI,1996,177.721
DJI,1997,177.721
DJI,1998,177.721
DJI,1999,177.721
DJI,2000,177.721
DJI,2001,177.721
DJI,2002,177.721
DJI,2003,177.721
DJI,2004,177.721
DJI,2005,177.721
DJI,2006,177.721
DJI,2007,177.721
DJI,2008,177.721
DJI,2009,177.721
DJI,2010,177.721
DJI,2011,177.721
DJI,2012,177.721
DJI,2013,177.721
DJI,2014,177.721
DJI,2015,177.721
DJI,2016,177.721
DJI,2017,177.721
DJI,2018,177.721
DJI,2019,177.721
DJI,2020,177.721
DJI,2021,177.721
DJI,2022,177.721
DJI,2023,177.721
DJI,2024,177.721
DJI,2025,
DMA,1950,1.71429000071429
DMA,1951,1.71429000071429
DMA,1952,1.71429000071429
DMA,1953,1.71429000071429
DMA,1954,1.71429000071429
DMA,1955,1.71429000071429
DMA,1956,1.71429000071429
DMA,1957,1.71429000071429
DMA,1958,1.71429000071429
DMA,1959,1.71429000071429
DMA,1960,1.71429
DMA,1961,1.71429
DMA,1962,1.71429
DMA,1963,1.71429
DMA,1964,1.71429
DMA,1965,1.71429
DMA,1966,1.71429
DMA,1967,1.761908
DMA,1968,2
DMA,1969,2
DMA,1970,2
DMA,1971,1.9724
DMA,1972,1.9219
DMA,1973,1.959219
DMA,1974,2.0531
DMA,1975,2.1697
DMA,1976,2.6145
DMA,1977,2.7
DMA,1978,2.7
DMA,1979,2.7
DMA,1980,2.7
DMA,1981,2.7
DMA,1982,2.7
DMA,1983,2.7
DMA,1984,2.7
DMA,1985,2.7
DMA,1986,2.7
DMA,1987,2.7
DMA,1988,2.7
DMA,1989,2.7
DMA,1990,2.7
DMA,1991,2.7
DMA,1992,2.7
DMA,1993,2.7
DMA,1994,2.7
DMA,1995,2.7
DMA,1996,2.7
DMA,1997,2.7
DMA,1998,2.7
DMA,1999,2.7
DMA,2000,2.7
DMA,2001,2.7
DMA,2002,2.7
DMA,2003,2.7
DMA,2004,2.7
DMA,2005,2.7
DMA,2006,2.7
DMA,2007,2.7
DMA,2008,2.7
DMA,2009,2.7
DMA,2010,2.7
DMA,2011,2.7
DMA,2012,2.7
DMA,2013,2.7
DMA,2014,2.7
DMA,2015,2.7
DMA,2016,2.7
DMA,2017,2.7
DMA,2018,2.7
DMA,2019,2.7
DMA,2020,2.7
DMA,2021,2.7
DMA,2022,2.7
DMA,2023,2.7
DMA,2024,2.7
DMA,2025,
DNK,1950,6.90714
DNK,1951,6.90714
DNK,1952,6.90714
DNK,1953,6.90714
DNK,1954,6.90714
DNK,1955,6.90714
DNK,1956,6.90714
DNK,1957,6.90714
DNK,1958,6.90714
DNK,1959,6.90714
DNK,1960,6.90714
DNK,1961,6.90714
DNK,1962,6.90714
DNK,1963,6.90714
DNK,1964,6.90714
DNK,1965,6.90714
DNK,1966,6.90714
DNK,1967,6.956542
DNK,1968,7.5
DNK,1969,7.5
DNK,1970,7.5
DNK,1971,7.426338
DNK,1972,6.949292
DNK,1973,6.0495
DNK,1974,6.0949
DNK,1975,5.74615
DNK,1976,6.045025
DNK,1977,6.003192
DNK,1978,5.514625
DNK,1979,5.260958
DNK,1980,5.635942
DNK,1981,7.123367
DNK,1982,8.332442
DNK,1983,9.144992
DNK,1984,10.356592
DNK,1985,10.596392
DNK,1986,8.090992
DNK,1987,6.840317
DNK,1988,6.731525
DNK,1989,7.310175
DNK,1990,6.188558
DNK,1991,6.396458
DNK,1992,6.036133
DNK,1993,6.483939
DNK,1994,6.360552
DNK,1995,5.602367
DNK,1996,5.798672
DNK,1997,6.604459
DNK,1998,6.700827
DNK,1999,6.97624
DNK,2000,8.083144
DNK,2001,8.322817
DNK,2002,7.894714
DNK,2003,6.587673
DNK,2004,5.991057
DNK,2005,5.99691
DNK,2006,5.946778
DNK,2007,5.443701
DNK,2008,5.098131
DNK,2009,5.360867
DNK,2010,5.624075
DNK,2011,5.368712
DNK,2012,5.792476
DNK,2013,5.616312
DNK,2014,5.612467
DNK,2015,6.727907
DNK,2016,6.731718
DNK,2017,6.602893
DNK,2018,6.314619
DNK,2019,6.669447
DNK,2020,6.542152
DNK,2021,6.287113
DNK,2022,7.076152
DNK,2023,6.889703
DNK,2024,6.894481
DNK,2025,
DOM,1950,1
DOM,1951,1
DOM,1952,1
DOM,1953,1
DOM,1954,1
DOM,1955,1
DOM,1956,1
DOM,1957,1
DOM,1958,1
DOM,1959,1
DOM,1960,1
DOM,1961,1
DOM,1962,1
DOM,1963,1
DOM,1964,1
DOM,1965,1
DOM,1966,1
DOM,1967,1
DOM,1968,1
DOM,1969,1
DOM,1970,1
DOM,1971,1
DOM,1972,1
DOM,1973,1
DOM,1974,1
DOM,1975,1
DOM,1976,1
DOM,1977,1
DOM,1978,1
DOM,1979,1
DOM,1980,1
DOM,1981,1
DOM,1982,1
DOM,1983,1
DOM,1984,1
DOM,1985,3.112608
DOM,1986,2.904333
DOM,1987,3.844758
DOM,1988,6.112517
DOM,1989,6.34
DOM,1990,8.5253
DOM,1991,12.575919
DOM,1992,12.5
DOM,1993,12.5
DOM,1994,12.61678
DOM,1995,12.87
DOM,1996,12.896349
DOM,1997,14.005921
DOM,1998,14.703111
DOM,1999,15.83443
DOM,2000,16.181458
DOM,2001,16.690962
DOM,2002,17.593044
DOM,2003,29.37
DOM,2004,41.930315
DOM,2005,30.282808
DOM,2006,33.300035
DOM,2007,33.171871
DOM,2008,34.529361
DOM,2009,35.971866
DOM,2010,36.821292
DOM,2011,38.087585
DOM,2012,39.320301
DOM,2013,41.794503
DOM,2014,43.549673
DOM,2015,45.045499
DOM,2016,46.064444
DOM,2017,47.534358
DOM,2018,49.509993
DOM,2019,51.294858
DOM,2020,56.524533
DOM,2021,57.221117
DOM,2022,55.141
DOM,2023,56.1576
DOM,2024,
DOM,2025,
DZA,1950,3.49899999927882
DZA,1951,3.49999999928862
DZA,1952,3.49999999928862
DZA,1953,3.49999999928862
DZA,1954,3.49999999928862
DZA,1955,3.49999999928862
DZA,1956,3.49999999928862
DZA,1957,3.67891666588184
DZA,1958,4.25624999913074
DZA,1959,4.93706000393706
DZA,1960,4.93706
DZA,1961,4.93706
DZA,1962,4.93706
DZA,1963,4.93706
DZA,1964,4.93706
DZA,1965,4.93706
DZA,1966,4.93706
DZA,1967,4.93706
DZA,1968,4.93706
DZA,1969,4.93706
DZA,1970,4.93706
DZA,1971,4.912638
DZA,1972,4.480515
DZA,1973,3.962495
DZA,1974,4.18075
DZA,1975,3.949408
DZA,1976,4.163825
DZA,1977,4.146758
DZA,1978,3.9659
DZA,1979,3.853267
DZA,1980,3.83745
DZA,1981,4.315808
DZA,1982,4.592192
DZA,1983,4.7888
DZA,1984,4.983375
DZA,1985,5.0278
DZA,1986,4.702317
DZA,1987,4.849742
DZA,1988,5.914767
DZA,1989,7.608558
DZA,1990,8.957508
DZA,1991,18.472875
DZA,1992,21.836075
DZA,1993,23.345407
DZA,1994,35.058501
DZA,1995,47.662727
DZA,1996,54.748933
DZA,1997,57.7073
DZA,1998,58.738958
DZA,1999,66.573875
DZA,2000,75.259792
DZA,2001,77.215021
DZA,2002,79.6819
DZA,2003,77.394975
DZA,2004,72.0606
DZA,2005,73.276308
DZA,2006,72.646617
DZA,2007,69.2924
DZA,2008,64.5828
DZA,2009,72.647417
DZA,2010,74.385983
DZA,2011,72.937883
DZA,2012,77.535967
DZA,2013,79.3684
DZA,2014,80.579017
DZA,2015,100.691433
DZA,2016,109.443067
DZA,2017,110.973017
DZA,2018,116.593792
DZA,2019,119.353558
DZA,2020,126.7768
DZA,2021,135.0644
DZA,2022,141.994975
DZA,2023,135.842933
DZA,2024,134.053241666667
DZA,2025,
ECU,1950,15.000000015
ECU,1951,15.000000015
ECU,1952,15.000000015
ECU,1953,15.000000015
ECU,1954,15.000000015
ECU,1955,15.000000015
ECU,1956,15.000000015
ECU,1957,15.000000015
ECU,1958,15.000000015
ECU,1959,15.000000015
ECU,1960,0.832934
ECU,1961,0.916227
ECU,1962,0.999521
ECU,1963,0.999521
ECU,1964,0.999521
ECU,1965,0.999521
ECU,1966,0.999521
ECU,1967,0.999521
ECU,1968,0.999521
ECU,1969,0.999521
ECU,1970,0.999521
ECU,1971,0.999521
ECU,1972,0.999521
ECU,1973,0.999521
ECU,1974,0.999521
ECU,1975,0.999521
ECU,1976,0.999521
ECU,1977,0.999521
ECU,1978,0.999521
ECU,1979,0.999521
ECU,1980,0.999521
ECU,1981,0.999521
ECU,1982,0.999521
ECU,1983,0.999521
ECU,1984,0.999521
ECU,1985,0.999521
ECU,1986,0.999521
ECU,1987,0.999521
ECU,1988,0.999521
ECU,1989,0.999521
ECU,1990,0.999521
ECU,1991,0.9995
ECU,1992,0.9995
ECU,1993,0.9995
ECU,1994,0.9995
ECU,1995,0.9995
ECU,1996,0.9995
ECU,1997,0.9995
ECU,1998,0.9995
ECU,1999,0.9995
ECU,2000,0.9995
ECU,2001,1
ECU,2002,1
ECU,2003,1
ECU,2004,1
ECU,2005,1
ECU,2006,1
ECU,2007,1
ECU,2008,1
ECU,2009,1
ECU,2010,1
ECU,2011,1
ECU,2012,1
ECU,2013,1
ECU,2014,1
ECU,2015,1
ECU,2016,1
ECU,2017,1
ECU,2018,1
ECU,2019,1
ECU,2020,1
ECU,2021,1
ECU,2022,1
ECU,2023,1
ECU,2024,1
ECU,2025,
EGY,1950,0.348241999348242
EGY,1951,0.348241999348242
EGY,1952,0.348241999348242
EGY,1953,0.348241999348242
EGY,1954,0.348241999348242
EGY,1955,0.348241999348242
EGY,1956,0.348241999348242
EGY,1957,0.348241999348242
EGY,1958,0.348241999348242
EGY,1959,0.348241999348242
EGY,1960,0.34824201464653
EGY,1961,0.34824201464653
EGY,1962,0.404489010572433
EGY,1963,0.434783011674881
EGY,1964,0.434783011674881
EGY,1965,0.4578
EGY,1966,0.4633
EGY,1967,0.4522
EGY,1968,0.428
EGY,1969,0.413
EGY,1970,0.3981
EGY,1971,0.3921
EGY,1972,0.3868
EGY,1973,0.3958
EGY,1974,0.4813
EGY,1975,0.4562
EGY,1976,0.5035
EGY,1977,0.5701
EGY,1978,0.6596
EGY,1979,0.7
EGY,1980,0.72
EGY,1981,0.74
EGY,1982,0.812
EGY,1983,0.859
EGY,1984,0.9302
EGY,1985,0.9551
EGY,1986,1.069
EGY,1987,1.273
EGY,1988,1.761
EGY,1989,1.9368
EGY,1990,2.229
EGY,1991,3.009
EGY,1992,3.3233
EGY,1993,3.332
EGY,1994,3.372
EGY,1995,3.391
EGY,1996,3.392
EGY,1997,3.39
EGY,1998,3.388
EGY,1999,3.391
EGY,2000,3.4065
EGY,2001,3.71
EGY,2002,4.45
EGY,2003,5.2
EGY,2004,6.16
EGY,2005,6.01
EGY,2006,5.75
EGY,2007,5.71
EGY,2008,5.5
EGY,2009,5.51
EGY,2010,5.51
EGY,2011,5.81
EGY,2012,6
EGY,2013,6.45
EGY,2014,6.97
EGY,2015,7.42
EGY,2016,8.15
EGY,2017,14.72
EGY,2018,17.77
EGY,2019,17.56
EGY,2020,16.03
EGY,2021,15.69
EGY,2022,16.45
EGY,2023,25.6497377593
EGY,2024,
EGY,2025,
ERI,1950,
ERI,1951,
ERI,1952,
ERI,1953,
ERI,1954,
ERI,1955,
ERI,1956,
ERI,1957,
ERI,1958,2.48669052187255
ERI,1959,2.48669052187255
ERI,1960,2.48669052187255
ERI,1961,2.48669052187255
ERI,1962,2.48669052187255
ERI,1963,2.4879833273696
ERI,1964,2.50220418783714
ERI,1965,2.50220418783714
ERI,1966,2.50220418783714
ERI,1967,2.50220418783714
ERI,1968,2.50220418783714
ERI,1969,2.50220418783714
ERI,1970,2.50220418783714
ERI,1971,2.49567343490688
ERI,1972,2.30202785281017
ERI,1973,2.10060041568928
ERI,1974,2.07182506752915
ERI,1975,2.07182506752915
ERI,1976,2.07182506752915
ERI,1977,2.07182506752915
ERI,1978,2.07182506752915
ERI,1979,2.07182506752915
ERI,1980,2.07182506752915
ERI,1981,2.07182506752915
ERI,1982,2.07182506752915
ERI,1983,2.07182506752915
ERI,1984,2.07182506752915
ERI,1985,2.07182506752915
ERI,1986,2.07182506752915
ERI,1987,2.07182506752915
ERI,1988,2.07182506752915
ERI,1989,2.07182506752915
ERI,1990,2.07182506752915
ERI,1991,2.07182506752915
ERI,1992,4.5833
ERI,1993,5.2292
ERI,1994,6.16
ERI,1995,6.4
ERI,1996,6.3567
ERI,1997,7.1999
ERI,1998,7.36193
ERI,1999,8.152633
ERI,2000,9.625
ERI,2001,11.309452
ERI,2002,13.958194
ERI,2003,13.877891
ERI,2004,13.7875
ERI,2005,15.367917
ERI,2006,15.375
ERI,2007,15.375
ERI,2008,15.375
ERI,2009,15.375
ERI,2010,15.375
ERI,2011,15.375
ERI,2012,15.375
ERI,2013,15.375
ERI,2014,15.375
ERI,2015,15.375
ERI,2016,15.35
ERI,2017,15.075
ERI,2018,15.075
ERI,2019,15.075
ERI,2020,15.075
ERI,2021,15.075
ERI,2022,15.075
ERI,2023,15.075
ERI,2024,15.075
ERI,2025,
ESP,1950,0.239203
ESP,1951,0.238301
ESP,1952,0.238301
ESP,1953,0.238301
ESP,1954,0.234094
ESP,1955,0.234094
ESP,1956,0.234094
ESP,1957,0.248228
ESP,1958,0.25242
ESP,1959,0.306514
ESP,1960,0.360607
ESP,1961,0.360607
ESP,1962,0.360607
ESP,1963,0.360607
ESP,1964,0.360607
ESP,1965,0.360607
ESP,1966,0.360607
ESP,1967,0.370624
ESP,1968,0.420708
ESP,1969,0.420708
ESP,1970,0.420708
ESP,1971,0.417515
ESP,1972,0.386279
ESP,1973,0.35015
ESP,1974,0.346703
ESP,1975,0.345023
ESP,1976,0.402095
ESP,1977,0.45654
ESP,1978,0.460783
ESP,1979,0.403429
ESP,1980,0.430937
ESP,1981,0.554865
ESP,1982,0.660267
ESP,1983,0.862031
ESP,1984,0.966193
ESP,1985,1.021986
ESP,1986,0.841708
ESP,1987,0.74212
ESP,1988,0.7001
ESP,1989,0.711464
ESP,1990,0.612635
ESP,1991,0.624521
ESP,1992,0.615311
ESP,1993,0.764851
ESP,1994,0.805104
ESP,1995,0.749396
ESP,1996,0.761251
ESP,1997,0.879964
ESP,1998,0.897884
ESP,1999,0.938283
ESP,2000,1.082705
ESP,2001,1.116533
ESP,2002,1.057559
ESP,2003,0.884048
ESP,2004,0.803922
ESP,2005,0.8038
ESP,2006,0.796433
ESP,2007,0.729672
ESP,2008,0.679923
ESP,2009,0.716958
ESP,2010,0.754309
ESP,2011,0.718414
ESP,2012,0.778338
ESP,2013,0.752945
ESP,2014,0.752728
ESP,2015,0.901296
ESP,2016,0.903421
ESP,2017,0.885206
ESP,2018,0.846773
ESP,2019,0.893276
ESP,2020,0.875506
ESP,2021,0.845494
ESP,2022,0.949624
ESP,2023,0.92484
ESP,2024,0.92389
ESP,2025,
EST,1950,
EST,1951,
EST,1952,
EST,1953,
EST,1954,
EST,1955,
EST,1956,
EST,1957,
EST,1958,
EST,1959,
EST,1960,1.8894937038
EST,1961,1.8894937038
EST,1962,1.8894937038
EST,1963,1.8894937038
EST,1964,1.8894937038
EST,1965,1.8894937038
EST,1966,1.8894937038
EST,1967,1.8894937038
EST,1968,1.8894937038
EST,1969,1.8894937038
EST,1970,
EST,1971,
EST,1972,
EST,1973,
EST,1974,
EST,1975,
EST,1976,
EST,1977,
EST,1978,
EST,1979,
EST,1980,
EST,1981,
EST,1982,
EST,1983,
EST,1984,
EST,1985,
EST,1986,
EST,1987,
EST,1988,
EST,1989,
EST,1990,
EST,1991,
EST,1992,
EST,1993,0.845088
EST,1994,0.830292
EST,1995,0.732731
EST,1996,0.769368
EST,1997,0.887206
EST,1998,0.899535
EST,1999,0.938069
EST,2000,1.084494
EST,2001,1.117052
EST,2002,1.061687
EST,2003,0.885586
EST,2004,0.805003
EST,2005,0.804251
EST,2006,0.79669
EST,2007,0.730756
EST,2008,0.683499
EST,2009,0.719481
EST,2010,0.754595
EST,2011,0.718414
EST,2012,0.778338
EST,2013,0.752945
EST,2014,0.752728
EST,2015,0.901296
EST,2016,0.903421
EST,2017,0.885206
EST,2018,0.846773
EST,2019,0.893276
EST,2020,0.875506
EST,2021,0.845494
EST,2022,0.949624
EST,2023,0.92484
EST,2024,0.92389
EST,2025,
ETH,1950,2.48447000148447
ETH,1951,2.48447000148447
ETH,1952,2.48447000148447
ETH,1953,2.48447000148447
ETH,1954,2.48447000148447
ETH,1955,2.48447000148447
ETH,1956,2.48447000148447
ETH,1957,2.48447000148447
ETH,1958,2.48447000148447
ETH,1959,2.48447000148447
ETH,1960,2.48447
ETH,1961,2.48447
ETH,1962,2.48447
ETH,1963,2.48447
ETH,1964,2.5
ETH,1965,2.5
ETH,1966,2.5
ETH,1967,2.5
ETH,1968,2.5
ETH,1969,2.5
ETH,1970,2.5
ETH,1971,2.4935
ETH,1972,2.3
ETH,1973,2.0987
ETH,1974,2.07
ETH,1975,2.07
ETH,1976,2.07
ETH,1977,2.07
ETH,1978,2.07
ETH,1979,2.07
ETH,1980,2.07
ETH,1981,2.07
ETH,1982,2.07
ETH,1983,2.07
ETH,1984,2.07
ETH,1985,2.07
ETH,1986,2.07
ETH,1987,2.07
ETH,1988,2.07
ETH,1989,2.07
ETH,1990,2.07
ETH,1991,2.07
ETH,1992,2.8025
ETH,1993,4.2717
ETH,1994,5.7833
ETH,1995,6.2532
ETH,1996,6.3183
ETH,1997,6.498383
ETH,1998,6.882017
ETH,1999,7.5109
ETH,2000,8.148142
ETH,2001,8.3278
ETH,2002,8.5427
ETH,2003,8.5805
ETH,2004,8.6195
ETH,2005,8.6516
ETH,2006,8.6809
ETH,2007,8.794
ETH,2008,9.244
ETH,2009,10.419
ETH,2010,12.891
ETH,2011,16.12
ETH,2012,17.255
ETH,2013,18.194175
ETH,2014,19.0752
ETH,2015,20.095602
ETH,2016,21.105864
ETH,2017,22.413674
ETH,2018,26.108247
ETH,2019,28.054195
ETH,2020,31.347
ETH,2021,39.016273
ETH,2022,48.567356
ETH,2023,53.282947
ETH,2024,
ETH,2025,
EUI,1950,
EUI,1951,
EUI,1952,
EUI,1953,
EUI,1954,
EUI,1955,
EUI,1956,
EUI,1957,
EUI,1958,
EUI,1959,
EUI,1960,
EUI,1961,
EUI,1962,
EUI,1963,
EUI,1964,
EUI,1965,
EUI,1966,
EUI,1967,
EUI,1968,
EUI,1969,
EUI,1970,
EUI,1971,
EUI,1972,
EUI,1973,
EUI,1974,
EUI,1975,
EUI,1976,
EUI,1977,
EUI,1978,
EUI,1979,
EUI,1980,
EUI,1981,
EUI,1982,
EUI,1983,
EUI,1984,
EUI,1985,
EUI,1986,
EUI,1987,
EUI,1988,
EUI,1989,
EUI,1990,
EUI,1991,
EUI,1992,
EUI,1993,
EUI,1994,
EUI,1995,0.76452
EUI,1995,0.76452
EUI,1996,0.787557
EUI,1996,0.787557
EUI,1997,0.881803
EUI,1997,0.881803
EUI,1998,0.891989
EUI,1998,0.891989
EUI,1999,0.938283
EUI,1999,0.938283
EUI,2000,1.082705
EUI,2000,1.082705
EUI,2001,1.116533
EUI,2001,1.116533
EUI,2002,1.057559
EUI,2002,1.057559
EUI,2003,0.884048
EUI,2003,0.884048
EUI,2004,0.803922
EUI,2004,0.803922
EUI,2005,0.8038
EUI,2005,0.8038
EUI,2006,0.796433
EUI,2006,0.796433
EUI,2007,0.729672
EUI,2007,0.729672
EUI,2008,0.679923
EUI,2008,0.679923
EUI,2009,0.716958
EUI,2009,0.716958
EUI,2010,0.754309
EUI,2010,0.754309
EUI,2011,0.718414
EUI,2011,0.718414
EUI,2012,0.778338
EUI,2012,0.778338
EUI,2013,0.752945
EUI,2013,0.752945
EUI,2014,0.752728
EUI,2014,0.752728
EUI,2015,0.901296
EUI,2015,0.901296
EUI,2016,0.903421
EUI,2016,0.903421
EUI,2017,0.885206
EUI,2017,0.885206
EUI,2018,0.846773
EUI,2018,0.846773
EUI,2019,0.893276
EUI,2019,0.893276
EUI,2020,0.875506
EUI,2020,0.875506
EUI,2021,0.845494
EUI,2021,0.845494
EUI,2022,0.949624
EUI,2022,0.949624
EUI,2023,0.92484
EUI,2023,0.92484
EUI,2024,0.92389
EUI,2024,0.92389
EUI,2025,
FIN,1950,0.388514
FIN,1951,0.386832
FIN,1952,0.386832
FIN,1953,0.386832
FIN,1954,0.386832
FIN,1955,0.386832
FIN,1956,0.386832
FIN,1957,0.424675
FIN,1958,0.538201
FIN,1959,0.538201
